"idem","year","Gini_net","gdp_gro","Trade","Gov_ex","Secondary_ed","employ_rate","Education_exp","Health_exp","Soc_kind","Soc_payable","Social_prot_ex_pen","Unemp_tra","Property_taxes","PIT","ind_tx","Corporate_ta","mrp_all","arp_mid","pi_a","pi_m","sav_gdp","RD_gdp","res_1mill","rd","rd1","Gov_debt","cycle","trend","gi_bb"
"Sweden",2016,1.42160392686983,1.21841321463134,1.91831441733891,1.69635638873333,1.64246452024212,1.8819549713396,0.819543935541869,0.838849090737255,0.591064607026499,1.11727129565576,0.982271233039568,0.113943352306837,-2.41178873194217,NA,0.966252856992159,0.438987806067058,NA,NA,NA,NA,1.44369625980353,0.514445475556526,3.85458106476712,5.5648442663138,0.742703008933805,1.62583996394786,0.00226098378297398,1.41934294308686,1
"Sweden",2017,1.42160392686983,1.22270328197915,1.93277203529945,1.69284691927723,NA,NA,0.826074802700826,0.838849090737255,0.568201724066995,1.10720996964787,0.959041392321094,0.113943352306837,-2.46232044817578,NA,0.963787827345555,0.448557459667937,NA,NA,NA,NA,1.4511629985831,0.531064862631639,3.86825753068407,5.61347219751915,0.770661678498651,1.60993193825422,-0.00709264879679905,1.42869657566663,0
"Sweden",2018,1.42160392686983,1.22285645675954,1.94975439631683,1.69722934275972,NA,NA,0.838849090737255,0.845098040014257,0.556302500767287,1.10037054511756,0.944482672150169,0.0791812460476248,-2.51374217016193,NA,0.963787827345555,0.474099950852226,NA,NA,NA,NA,1.45091577400009,0.523664541263373,3.87716825996323,5.62544458683313,0.759793143203549,1.58838416950709,-0.0300176215337091,1.45162154840354,0
"United Kingdom",1990,1.51587384371168,NA,1.67149343902881,1.58771096501891,NA,NA,NA,NA,0.0791812460476248,1.03742649794062,NA,NA,-1.84237505414569,-1.05252159070625,0.73724733623085,0.513217600067939,-1.11864842907027,-1.40482685559823,1.47861059672111,1.17740162400609,1.16556334051591,NA,NA,NA,NA,NA,0.0272755149495508,1.48859832876213,1
"United Kingdom",1991,1.52244423350632,1.20528932675217,1.64417763697152,1.59879050676312,NA,1.82059090508011,NA,NA,0.113943352306837,1.10720996964787,NA,NA,-1.72083514740902,-1.06961992190583,0.768927849652534,0.412124406173317,-1.11282904283129,-1.54689733212738,1.65459220358643,1.19030411388775,1.11633694301688,NA,NA,NA,NA,NA,0.00820684772505828,1.51423738578126,1
"United Kingdom",1992,1.52504480703685,1.20429170402059,1.65358229683919,1.6232492903979,1.53187289844676,1.82442628243872,NA,NA,0.146128035678238,1.15228834438306,NA,NA,-1.72098950791475,-1.07179744617885,0.788765495962515,0.285557309007774,-1.13999517006591,-1.57753492217691,1.69079790084717,1.22184391193287,1.06086018933098,NA,NA,NA,NA,NA,-0.00161115824112646,1.52665596527797,0
"United Kingdom",1993,1.53019969820308,1.20357053937181,1.68470428780986,1.6232492903979,1.51444067945408,1.82835781623906,NA,NA,0.146128035678238,1.16435285578444,NA,NA,-1.75912495695745,-1.09624758855533,0.776008282090211,0.249687427805301,-1.09119124629696,-1.42569320315925,1.56291273598306,1.19621577240573,1.05437310774869,NA,NA,NA,NA,NA,-0.000844498288653182,1.53104419649174,0
"United Kingdom",1994,1.53019969820308,1.20527158084918,1.70296243801493,1.61909333062674,1.53329448558155,1.83173955920089,NA,NA,0.176091259055681,1.15228834438306,NA,NA,-1.78267498401085,-1.08586656017448,0.788196554239387,0.315130317183602,-1.09079444594669,-1.37573130457152,1.49386061941943,1.18445721287756,1.07003442439966,NA,NA,NA,NA,NA,-0.00100397069357447,1.53120366889666,0
"United Kingdom",1995,1.52891670027765,1.19712271242436,1.70396697465461,1.5910646070265,1.53893475293424,1.83586078947158,0.647849144669001,0.706734889149135,0.146128035678238,1.12057393120585,0.903089986991943,-0.276824455970045,-1.79014954040443,-1.07317361352647,0.752585255694217,0.382197210377454,-1.08578382678932,-1.389224880232,1.49087948471945,1.16523455290409,1.27465086427411,NA,NA,NA,NA,1.65513843481138,-0.00129146021440154,1.53020816049206,0
"United Kingdom",1996,1.52891670027765,1.20670518956739,1.71473877022261,1.57170883180869,1.52613955469381,1.83895876417755,0.630680242898233,0.694708213407822,0.146128035678238,1.10720996964787,0.886490725172482,-0.289846162140743,-1.78516281677351,-1.10000253192979,0.762368211186778,0.442322955745575,-1.08563037712887,-1.38335647523365,1.52169562531848,1.19419616358165,1.27696223421139,0.200533139344542,3.39629610724259,4.33694186514794,0.25607324565083,1.65127801399814,-0.00134949989140473,1.53026620016906,0
